Timestep,Auditory_Position,Visual_Position,Causal_Structure,Prob_Common,Noise_Std,Signal_Noise_Std,Azimuth_Min,Azimuth_Max,Starting_Position
1553,-24.86570030126238,28.157169183432973,false,0.7,2.0,0.5,-30.0,30.0,shared
1554,-26.66897815965671,28.288202753655906,false,0.7,2.0,0.5,-30.0,30.0,shared
1555,1.126045216246338,1.6776379069547172,true,0.7,2.0,0.5,-30.0,30.0,shared
1556,-27.263016264398566,26.91656324908785,false,0.7,2.0,0.5,-30.0,30.0,shared
1557,0.721546179970868,1.0559474485092462,true,0.7,2.0,0.5,-30.0,30.0,shared
1558,2.414914142341919,2.227095217735003,true,0.7,2.0,0.5,-30.0,30.0,shared
1559,-24.418533411908683,28.607355704773415,false,0.7,2.0,0.5,-30.0,30.0,shared
1560,1.4253587192854609,1.2572165839751959,true,0.7,2.0,0.5,-30.0,30.0,shared
1561,-22.91263796012288,25.890062686449763,false,0.7,2.0,0.5,-30.0,30.0,shared
1562,8.258275091130685,6.981819263548091,true,0.7,2.0,0.5,-30.0,30.0,shared
1563,6.240745791981108,7.827002575048681,true,0.7,2.0,0.5,-30.0,30.0,shared
1564,5.853178829001993,5.51317460968943,true,0.7,2.0,0.5,-30.0,30.0,shared
1565,3.529528287160861,2.8174433806784878,true,0.7,2.0,0.5,-30.0,30.0,shared
1566,4.170479772334224,4.465984186049482,true,0.7,2.0,0.5,-30.0,30.0,shared
1567,-23.76072990593042,17.460803762955642,false,0.7,2.0,0.5,-30.0,30.0,shared
1568,5.103536781222766,4.4953296120406705,true,0.7,2.0,0.5,-30.0,30.0,shared
1569,4.842955127155511,5.656216323804014,true,0.7,2.0,0.5,-30.0,30.0,shared
1570,-20.52617626636281,20.777509552285476,false,0.7,2.0,0.5,-30.0,30.0,shared
1571,5.095525583760031,4.104635840064787,true,0.7,2.0,0.5,-30.0,30.0,shared
1572,7.377248815005968,6.788516506146029,true,0.7,2.0,0.5,-30.0,30.0,shared
1573,8.556339083125305,8.737255413347661,true,0.7,2.0,0.5,-30.0,30.0,shared
1574,9.394827246102095,8.84908204167825,true,0.7,2.0,0.5,-30.0,30.0,shared
1575,12.013127846717225,11.548306447325157,true,0.7,2.0,0.5,-30.0,30.0,shared
1576,10.710853394055185,10.7788914217045,true,0.7,2.0,0.5,-30.0,30.0,shared
1577,10.902283714237724,11.202656912477252,true,0.7,2.0,0.5,-30.0,30.0,shared
1578,11.697253850170135,11.453155355176229,true,0.7,2.0,0.5,-30.0,30.0,shared
1579,11.272432081324038,12.82837532999282,true,0.7,2.0,0.5,-30.0,30.0,shared
1580,-23.00240136636323,14.355494393316361,false,0.7,2.0,0.5,-30.0,30.0,shared
1581,-24.232029187333502,14.77511861233838,false,0.7,2.0,0.5,-30.0,30.0,shared
1582,19.838380830586093,19.191002272365562,true,0.7,2.0,0.5,-30.0,30.0,shared
1583,19.73927618693523,19.637695414897617,true,0.7,2.0,0.5,-30.0,30.0,shared
1584,-29.754282951720967,13.128421699528769,false,0.7,2.0,0.5,-30.0,30.0,shared
1585,19.12511226010881,20.043802207441747,true,0.7,2.0,0.5,-30.0,30.0,shared
1586,21.80693078952886,21.66334920308585,true,0.7,2.0,0.5,-30.0,30.0,shared
1587,-29.07672316035827,16.37129093175878,false,0.7,2.0,0.5,-30.0,30.0,shared
1588,25.46629841141295,25.361942722484912,true,0.7,2.0,0.5,-30.0,30.0,shared
1589,24.222523322448573,25.004116920916005,true,0.7,2.0,0.5,-30.0,30.0,shared
1590,24.951101680674338,23.78314971542261,true,0.7,2.0,0.5,-30.0,30.0,shared
1591,23.62909267386862,23.767609777364232,true,0.7,2.0,0.5,-30.0,30.0,shared
1592,23.06111311604518,22.933961591610604,true,0.7,2.0,0.5,-30.0,30.0,shared
1593,-23.322258133627056,14.421868365177168,false,0.7,2.0,0.5,-30.0,30.0,shared
1594,21.433901406260855,21.603194682057453,true,0.7,2.0,0.5,-30.0,30.0,shared
1595,20.049821631726573,19.704164950664047,true,0.7,2.0,0.5,-30.0,30.0,shared
1596,-20.28788153026617,13.084158413740724,false,0.7,2.0,0.5,-30.0,30.0,shared
1597,-23.553805242121175,10.691682507022383,false,0.7,2.0,0.5,-30.0,30.0,shared
1598,21.619383809754254,20.654709355589194,true,0.7,2.0,0.5,-30.0,30.0,shared
1599,17.725695128156374,18.25083464556655,true,0.7,2.0,0.5,-30.0,30.0,shared
1600,20.54700108316447,21.20098098004168,true,0.7,2.0,0.5,-30.0,30.0,shared
1601,22.926813302709235,23.41081921092864,true,0.7,2.0,0.5,-30.0,30.0,shared
1602,21.186743413306008,21.30268845681234,true,0.7,2.0,0.5,-30.0,30.0,shared
1603,22.132894556882057,23.45629421281714,true,0.7,2.0,0.5,-30.0,30.0,shared
1604,-20.757813063580983,15.565457850139918,false,0.7,2.0,0.5,-30.0,30.0,shared
1605,21.994850036261493,22.628960999904493,true,0.7,2.0,0.5,-30.0,30.0,shared
1606,21.723088266944867,22.318464137138825,true,0.7,2.0,0.5,-30.0,30.0,shared
1607,-24.370738268673087,16.67128034630989,false,0.7,2.0,0.5,-30.0,30.0,shared
1608,22.607472748044927,22.27575270329277,true,0.7,2.0,0.5,-30.0,30.0,shared
1609,22.107164874903727,21.83127355705235,true,0.7,2.0,0.5,-30.0,30.0,shared
1610,21.14697656855268,21.57382932972415,true,0.7,2.0,0.5,-30.0,30.0,shared
1611,21.207614133130672,20.777250840293494,true,0.7,2.0,0.5,-30.0,30.0,shared
1612,20.39319705537208,19.284181013970013,true,0.7,2.0,0.5,-30.0,30.0,shared
1613,-22.369285728404904,16.678355745728425,false,0.7,2.0,0.5,-30.0,30.0,shared
1614,19.38400885514499,18.93902779409892,true,0.7,2.0,0.5,-30.0,30.0,shared
1615,16.763009364057144,15.970449709861294,true,0.7,2.0,0.5,-30.0,30.0,shared
1616,14.187168806678585,15.23537815193602,true,0.7,2.0,0.5,-30.0,30.0,shared
1617,-21.458193513162055,17.501000932013657,false,0.7,2.0,0.5,-30.0,30.0,shared
1618,14.004632826993731,13.869649524765508,true,0.7,2.0,0.5,-30.0,30.0,shared
1619,-20.779530589901366,15.693349578309418,false,0.7,2.0,0.5,-30.0,30.0,shared
1620,14.05463124625973,14.634716859346078,true,0.7,2.0,0.5,-30.0,30.0,shared
1621,-21.13257001087813,20.609480484924838,false,0.7,2.0,0.5,-30.0,30.0,shared
1622,14.309430482503611,14.150629619610656,true,0.7,2.0,0.5,-30.0,30.0,shared
1623,14.211913214839791,13.399651715006282,true,0.7,2.0,0.5,-30.0,30.0,shared
1624,-23.091705410590365,18.13504407088549,false,0.7,2.0,0.5,-30.0,30.0,shared
1625,15.245234309106127,14.19272666176892,true,0.7,2.0,0.5,-30.0,30.0,shared
1626,16.446938522362796,16.127751386845453,true,0.7,2.0,0.5,-30.0,30.0,shared
1627,-19.430918548450823,15.325009114680197,false,0.7,2.0,0.5,-30.0,30.0,shared
1628,18.402229605523438,19.15750037805586,true,0.7,2.0,0.5,-30.0,30.0,shared
1629,17.534601622729944,18.117002888159096,true,0.7,2.0,0.5,-30.0,30.0,shared
1630,18.985319943623328,17.618617051563795,true,0.7,2.0,0.5,-30.0,30.0,shared
1631,18.4933568513553,17.686685218712345,true,0.7,2.0,0.5,-30.0,30.0,shared
1632,-28.914254691337185,13.734539088659892,false,0.7,2.0,0.5,-30.0,30.0,shared
1633,-29.80144351196441,18.1791849574212,false,0.7,2.0,0.5,-30.0,30.0,shared
1634,-29.020323192771098,12.74342373208509,false,0.7,2.0,0.5,-30.0,30.0,shared
1635,19.723855130285706,19.403828375068574,true,0.7,2.0,0.5,-30.0,30.0,shared
1636,-27.703636121745465,11.301655935937466,false,0.7,2.0,0.5,-30.0,30.0,shared
1637,21.769985870404945,21.259319839657984,true,0.7,2.0,0.5,-30.0,30.0,shared
1638,-28.960977026547784,10.378057458759073,false,0.7,2.0,0.5,-30.0,30.0,shared
1639,21.89380390353733,22.360079160324126,true,0.7,2.0,0.5,-30.0,30.0,shared
1640,-28.6083996086705,13.014456702927177,false,0.7,2.0,0.5,-30.0,30.0,shared
1641,-28.65868589804246,11.817696266846227,false,0.7,2.0,0.5,-30.0,30.0,shared
1642,-28.996760004619976,11.870403500712582,false,0.7,2.0,0.5,-30.0,30.0,shared
1643,17.847286553212133,17.05510413293997,true,0.7,2.0,0.5,-30.0,30.0,shared
1644,14.149888071727704,14.494044921444294,true,0.7,2.0,0.5,-30.0,30.0,shared
1645,13.577372345749211,13.818301520149078,true,0.7,2.0,0.5,-30.0,30.0,shared
1646,12.244903382971929,13.30303219100218,true,0.7,2.0,0.5,-30.0,30.0,shared
1647,15.195094575741566,15.084347594187557,true,0.7,2.0,0.5,-30.0,30.0,shared
1648,-24.35999761017237,23.832287117274735,false,0.7,2.0,0.5,-30.0,30.0,shared
1649,16.810143201354965,16.462617109808388,true,0.7,2.0,0.5,-30.0,30.0,shared
1650,17.607374232696863,17.611631368757735,true,0.7,2.0,0.5,-30.0,30.0,shared
1651,-17.96650349838384,21.59972017580506,false,0.7,2.0,0.5,-30.0,30.0,shared
1652,20.740186578842255,21.488282369481293,true,0.7,2.0,0.5,-30.0,30.0,shared
1653,21.252034409945136,21.808542205045473,true,0.7,2.0,0.5,-30.0,30.0,shared
1654,23.96837694280137,23.046182178192126,true,0.7,2.0,0.5,-30.0,30.0,shared
1655,21.20614150499408,21.231845852550123,true,0.7,2.0,0.5,-30.0,30.0,shared
1656,21.018406164760474,21.439538460648965,true,0.7,2.0,0.5,-30.0,30.0,shared
1657,19.600470548242317,19.381658468918314,true,0.7,2.0,0.5,-30.0,30.0,shared
1658,21.761163687556312,20.40519686101193,true,0.7,2.0,0.5,-30.0,30.0,shared
1659,-10.042966530229299,9.619307885072196,false,0.7,2.0,0.5,-30.0,30.0,shared
1660,-9.769727595325293,11.358301622388673,false,0.7,2.0,0.5,-30.0,30.0,shared
1661,-11.421934465096623,11.972552201142387,false,0.7,2.0,0.5,-30.0,30.0,shared
1662,21.941311168576007,21.764467473855422,true,0.7,2.0,0.5,-30.0,30.0,shared
1663,23.747702531092983,23.363744626300498,true,0.7,2.0,0.5,-30.0,30.0,shared
1664,24.039688187448224,24.51640280525035,true,0.7,2.0,0.5,-30.0,30.0,shared
1665,23.586804186784807,21.655066605655318,true,0.7,2.0,0.5,-30.0,30.0,shared
1666,-10.039622664863217,8.76062154060164,false,0.7,2.0,0.5,-30.0,30.0,shared
1667,23.087240725829986,22.217297499262546,true,0.7,2.0,0.5,-30.0,30.0,shared
1668,21.878916511678426,21.66082000475762,true,0.7,2.0,0.5,-30.0,30.0,shared
1669,-14.768148998799093,6.939990994410145,false,0.7,2.0,0.5,-30.0,30.0,shared
1670,16.62509511457943,15.55334540970972,true,0.7,2.0,0.5,-30.0,30.0,shared
1671,-17.11190510435327,9.705360826450939,false,0.7,2.0,0.5,-30.0,30.0,shared
1672,17.14864524189116,17.017951441448734,true,0.7,2.0,0.5,-30.0,30.0,shared
1673,-15.241249374343026,7.7496834559646794,false,0.7,2.0,0.5,-30.0,30.0,shared
1674,-14.688037378699049,7.752405145802479,false,0.7,2.0,0.5,-30.0,30.0,shared
1675,-13.062325155615103,5.647384030318992,false,0.7,2.0,0.5,-30.0,30.0,shared
1676,-10.70771327126424,9.367980474161836,false,0.7,2.0,0.5,-30.0,30.0,shared
1677,21.550567861649824,21.248853542881534,true,0.7,2.0,0.5,-30.0,30.0,shared
1678,21.06553992070897,20.374864630819108,true,0.7,2.0,0.5,-30.0,30.0,shared
1679,-13.008445283578213,11.27694377874639,false,0.7,2.0,0.5,-30.0,30.0,shared
1680,-13.580538706760176,7.200699285502263,false,0.7,2.0,0.5,-30.0,30.0,shared
1681,22.556735716760773,21.826990725694234,true,0.7,2.0,0.5,-30.0,30.0,shared
1682,21.43339784503236,20.67021858289663,true,0.7,2.0,0.5,-30.0,30.0,shared
1683,25.214558083898183,24.618670200272113,true,0.7,2.0,0.5,-30.0,30.0,shared
1684,26.286052602626302,25.49734531396454,true,0.7,2.0,0.5,-30.0,30.0,shared
1685,-17.796634279635985,9.835712756181966,false,0.7,2.0,0.5,-30.0,30.0,shared
1686,27.023440611337858,25.588053954262552,true,0.7,2.0,0.5,-30.0,30.0,shared
1687,-18.53311929592658,8.295700424388846,false,0.7,2.0,0.5,-30.0,30.0,shared
1688,-17.37427170217336,8.591140765847383,false,0.7,2.0,0.5,-30.0,30.0,shared
1689,-17.660246123716558,3.695848302279815,false,0.7,2.0,0.5,-30.0,30.0,shared
1690,26.574728933123932,26.415786648124524,true,0.7,2.0,0.5,-30.0,30.0,shared
1691,24.165967921806114,23.966488703628652,true,0.7,2.0,0.5,-30.0,30.0,shared
1692,-17.74712981016239,-1.8243143280892498,false,0.7,2.0,0.5,-30.0,30.0,shared
1693,22.33541909904419,22.363526097366428,true,0.7,2.0,0.5,-30.0,30.0,shared
1694,20.915003810594257,20.58726413644212,true,0.7,2.0,0.5,-30.0,30.0,shared
1695,18.684309862880344,19.33028899813758,true,0.7,2.0,0.5,-30.0,30.0,shared
1696,18.834609030807346,19.88939243872072,true,0.7,2.0,0.5,-30.0,30.0,shared
1697,17.571861815523484,16.73456969158894,true,0.7,2.0,0.5,-30.0,30.0,shared
1698,-20.733686592163355,-2.465927657878833,false,0.7,2.0,0.5,-30.0,30.0,shared
1699,11.32470135101015,10.974157871575764,true,0.7,2.0,0.5,-30.0,30.0,shared
1700,10.569608016286942,10.102123690128797,true,0.7,2.0,0.5,-30.0,30.0,shared
1701,8.3137812376304,9.009368341431681,true,0.7,2.0,0.5,-30.0,30.0,shared
1702,7.822249887000518,8.237066516661253,true,0.7,2.0,0.5,-30.0,30.0,shared
1703,-21.065132960906855,-6.940010714655662,false,0.7,2.0,0.5,-30.0,30.0,shared
1704,4.854506964601267,5.158156208512489,true,0.7,2.0,0.5,-30.0,30.0,shared
1705,-17.682341675155193,-13.305308082548905,false,0.7,2.0,0.5,-30.0,30.0,shared
1706,-18.221884346419166,-12.235759088289342,false,0.7,2.0,0.5,-30.0,30.0,shared
1707,-18.692445773493787,-11.395105013564056,false,0.7,2.0,0.5,-30.0,30.0,shared
1708,14.988091967033064,13.90106883644667,true,0.7,2.0,0.5,-30.0,30.0,shared
1709,-17.97817499482237,-13.181483063027454,false,0.7,2.0,0.5,-30.0,30.0,shared
1710,14.996725360023351,14.561528777207643,true,0.7,2.0,0.5,-30.0,30.0,shared
1711,16.418454580649176,16.87826652886382,true,0.7,2.0,0.5,-30.0,30.0,shared
1712,19.499316834218263,21.041780264989672,true,0.7,2.0,0.5,-30.0,30.0,shared
1713,24.329987172418907,25.406819188294275,true,0.7,2.0,0.5,-30.0,30.0,shared
1714,23.68352361102703,23.126365280859826,true,0.7,2.0,0.5,-30.0,30.0,shared
1715,-27.086614662555956,-20.910974870371415,false,0.7,2.0,0.5,-30.0,30.0,shared
1716,29.95504196862723,29.2761725943169,true,0.7,2.0,0.5,-30.0,30.0,shared
1717,29.202147840375904,28.949317324462687,true,0.7,2.0,0.5,-30.0,30.0,shared
1718,25.22170193530835,25.021041698366258,true,0.7,2.0,0.5,-30.0,30.0,shared
1719,22.43279631564622,23.085605045458156,true,0.7,2.0,0.5,-30.0,30.0,shared
1720,-23.819619610917734,-22.8555963635847,false,0.7,2.0,0.5,-30.0,30.0,shared
1721,-22.941559831335752,-24.186528191963276,false,0.7,2.0,0.5,-30.0,30.0,shared
1722,-20.213572380296064,-25.28764124548739,false,0.7,2.0,0.5,-30.0,30.0,shared
1723,19.643842407832963,19.88035361760402,true,0.7,2.0,0.5,-30.0,30.0,shared
1724,18.9412987020157,19.151712341843318,true,0.7,2.0,0.5,-30.0,30.0,shared
1725,-18.22424832824145,-21.38920936990513,false,0.7,2.0,0.5,-30.0,30.0,shared
1726,-20.015860066564315,-23.08229942240944,false,0.7,2.0,0.5,-30.0,30.0,shared
1727,15.111018429514248,14.311189221549979,true,0.7,2.0,0.5,-30.0,30.0,shared
1728,15.215630871645605,14.795762599375182,true,0.7,2.0,0.5,-30.0,30.0,shared
1729,-15.834198521708647,-29.591635985363453,false,0.7,2.0,0.5,-30.0,30.0,shared
1730,16.48678075932068,16.846575154308532,true,0.7,2.0,0.5,-30.0,30.0,shared
1731,14.288475183935994,15.242228371922938,true,0.7,2.0,0.5,-30.0,30.0,shared
1732,15.885555059198335,16.06817292592089,true,0.7,2.0,0.5,-30.0,30.0,shared
1733,17.915423629598333,17.80940173579036,true,0.7,2.0,0.5,-30.0,30.0,shared
1734,-19.05104917330267,-29.118804378439965,false,0.7,2.0,0.5,-30.0,30.0,shared
1735,16.100450186400526,16.05980891453164,true,0.7,2.0,0.5,-30.0,30.0,shared
1736,-20.83868447915549,-25.043146755610078,false,0.7,2.0,0.5,-30.0,30.0,shared
1737,20.36262905526953,20.803416147411085,true,0.7,2.0,0.5,-30.0,30.0,shared
1738,18.540858977806504,18.0656760772648,true,0.7,2.0,0.5,-30.0,30.0,shared
1739,-23.038587534742792,-27.24347088338071,false,0.7,2.0,0.5,-30.0,30.0,shared
1740,-26.437089883652543,-27.177846773512158,false,0.7,2.0,0.5,-30.0,30.0,shared
1741,17.531460185620517,17.756918736505142,true,0.7,2.0,0.5,-30.0,30.0,shared
1742,-25.191822372128033,-23.000087786282407,false,0.7,2.0,0.5,-30.0,30.0,shared
1743,15.86987882792764,16.854275643904963,true,0.7,2.0,0.5,-30.0,30.0,shared
1744,-25.882667151893777,-19.909501913005656,false,0.7,2.0,0.5,-30.0,30.0,shared
1745,-23.638187967749538,-24.930384028349273,false,0.7,2.0,0.5,-30.0,30.0,shared
1746,-25.55126576953734,-26.140253315018736,false,0.7,2.0,0.5,-30.0,30.0,shared
1747,19.68086960877149,19.14009917059993,true,0.7,2.0,0.5,-30.0,30.0,shared
1748,16.26361910255442,16.366231405555997,true,0.7,2.0,0.5,-30.0,30.0,shared
1749,15.541236355981605,15.064649193699063,true,0.7,2.0,0.5,-30.0,30.0,shared
1750,15.675324541222782,15.37301529176053,true,0.7,2.0,0.5,-30.0,30.0,shared
1751,-26.105930930198173,-24.01089940642942,false,0.7,2.0,0.5,-30.0,30.0,shared
1752,11.25496992671556,11.933905967330125,true,0.7,2.0,0.5,-30.0,30.0,shared
1753,12.151194086982148,11.824331775043188,true,0.7,2.0,0.5,-30.0,30.0,shared
1754,14.994127008575004,16.0834723241644,true,0.7,2.0,0.5,-30.0,30.0,shared
1755,17.132686438834046,17.374002640320096,true,0.7,2.0,0.5,-30.0,30.0,shared
1756,14.731105671662684,14.89694539570574,true,0.7,2.0,0.5,-30.0,30.0,shared
1757,12.891041849472858,12.826755078952278,true,0.7,2.0,0.5,-30.0,30.0,shared
1758,-26.524348791390548,-21.72629346909103,false,0.7,2.0,0.5,-30.0,30.0,shared
1759,-24.72416065461787,-20.88914216428347,false,0.7,2.0,0.5,-30.0,30.0,shared
1760,-24.92686981881388,-18.77060356817283,false,0.7,2.0,0.5,-30.0,30.0,shared
1761,18.651245752420152,19.121974072793716,true,0.7,2.0,0.5,-30.0,30.0,shared
1762,13.817059769905763,14.37560612843903,true,0.7,2.0,0.5,-30.0,30.0,shared
1763,14.396892398942216,13.772362620558832,true,0.7,2.0,0.5,-30.0,30.0,shared
1764,-30.065104913527975,-21.46439620502472,false,0.7,2.0,0.5,-30.0,30.0,shared
1765,7.291210909308793,7.023702867725673,true,0.7,2.0,0.5,-30.0,30.0,shared
1766,-29.070692554058965,-21.054016535732455,false,0.7,2.0,0.5,-30.0,30.0,shared
1767,7.202080888811321,7.695071891958386,true,0.7,2.0,0.5,-30.0,30.0,shared
1768,4.325335170966588,4.699205780884328,true,0.7,2.0,0.5,-30.0,30.0,shared
1769,4.328571805782497,3.635360034948424,true,0.7,2.0,0.5,-30.0,30.0,shared
1770,2.4517882493619383,1.7244297071366081,true,0.7,2.0,0.5,-30.0,30.0,shared
1771,1.498559468217498,1.5561830573432216,true,0.7,2.0,0.5,-30.0,30.0,shared
1772,4.3453337601991775,3.5591120679315607,true,0.7,2.0,0.5,-30.0,30.0,shared
1773,-29.82127408494452,-16.554152791423764,false,0.7,2.0,0.5,-30.0,30.0,shared
1774,-1.9888792964816702,-3.277164873979228,true,0.7,2.0,0.5,-30.0,30.0,shared
1775,-27.299448149092402,-16.464914024249744,false,0.7,2.0,0.5,-30.0,30.0,shared
1776,-4.745168422541776,-4.29691500664541,true,0.7,2.0,0.5,-30.0,30.0,shared
1777,-29.223782539412895,-13.569117834818956,false,0.7,2.0,0.5,-30.0,30.0,shared
1778,-2.8305394107152484,-3.1282649414241375,true,0.7,2.0,0.5,-30.0,30.0,shared
1779,-4.781384457761455,-4.178148895880356,true,0.7,2.0,0.5,-30.0,30.0,shared
1780,-27.643208369837012,-8.906479079945125,false,0.7,2.0,0.5,-30.0,30.0,shared
1781,-7.641433730495197,-8.058482184682155,true,0.7,2.0,0.5,-30.0,30.0,shared
1782,-5.419725838143861,-5.370972602620576,true,0.7,2.0,0.5,-30.0,30.0,shared
1783,-23.691920559232475,-13.522948560405572,false,0.7,2.0,0.5,-30.0,30.0,shared
1784,-23.76902778676788,-13.958046667828796,false,0.7,2.0,0.5,-30.0,30.0,shared
1785,-4.192782035033593,-3.545445600347006,true,0.7,2.0,0.5,-30.0,30.0,shared
1786,-5.075879879838384,-4.359623839257912,true,0.7,2.0,0.5,-30.0,30.0,shared
1787,-4.900251607180559,-4.836794903285383,true,0.7,2.0,0.5,-30.0,30.0,shared
1788,-5.103136856930073,-5.86896101644984,true,0.7,2.0,0.5,-30.0,30.0,shared
1789,-7.099840683577179,-7.490243726054438,true,0.7,2.0,0.5,-30.0,30.0,shared
1790,-7.215111196266529,-7.222453862769989,true,0.7,2.0,0.5,-30.0,30.0,shared
1791,-1.232589552947032,-1.9127918604263867,true,0.7,2.0,0.5,-30.0,30.0,shared
1792,0.11431046899809327,0.5425656819519261,true,0.7,2.0,0.5,-30.0,30.0,shared
1793,-27.678730389689235,-17.764401592142086,false,0.7,2.0,0.5,-30.0,30.0,shared
1794,1.1986312705422244,1.3391564202966029,true,0.7,2.0,0.5,-30.0,30.0,shared
1795,1.426552813193651,2.1765825675331123,true,0.7,2.0,0.5,-30.0,30.0,shared
1796,5.882884320675933,5.166167959386469,true,0.7,2.0,0.5,-30.0,30.0,shared
1797,2.419141682813904,3.2703986442635022,true,0.7,2.0,0.5,-30.0,30.0,shared
1798,4.890109683186539,4.451646730335087,true,0.7,2.0,0.5,-30.0,30.0,shared
1799,3.484321237117396,3.2046646209464194,true,0.7,2.0,0.5,-30.0,30.0,shared
1800,7.776919152991527,6.8915259871994285,true,0.7,2.0,0.5,-30.0,30.0,shared
1801,7.234279564327515,7.81114970445875,true,0.7,2.0,0.5,-30.0,30.0,shared
1802,9.33803195976842,9.038112272514256,true,0.7,2.0,0.5,-30.0,30.0,shared
1803,6.581013857722102,5.8259152635506934,true,0.7,2.0,0.5,-30.0,30.0,shared
1804,7.107180714080785,6.164253012785009,true,0.7,2.0,0.5,-30.0,30.0,shared
1805,-26.836419625384725,-26.39622374851273,false,0.7,2.0,0.5,-30.0,30.0,shared
1806,-25.776428176913193,-28.038346770591414,false,0.7,2.0,0.5,-30.0,30.0,shared
1807,2.817979229644096,2.920358870264529,true,0.7,2.0,0.5,-30.0,30.0,shared
1808,0.9323799786093296,1.5257943420324311,true,0.7,2.0,0.5,-30.0,30.0,shared
1809,0.7347596117516243,-0.7220281739288701,true,0.7,2.0,0.5,-30.0,30.0,shared
1810,0.7913550345233398,0.8257154425307569,true,0.7,2.0,0.5,-30.0,30.0,shared
1811,-23.843340986197443,-29.033481622362736,false,0.7,2.0,0.5,-30.0,30.0,shared
1812,-3.2362923668495043,-2.269391466892972,true,0.7,2.0,0.5,-30.0,30.0,shared
1813,-0.5845989186576148,-0.5280291862309755,true,0.7,2.0,0.5,-30.0,30.0,shared
1814,-20.083943912080034,-25.069269500161074,false,0.7,2.0,0.5,-30.0,30.0,shared
1815,-3.5637016898179428,-3.1545583389796685,true,0.7,2.0,0.5,-30.0,30.0,shared
1816,-19.703363316252716,-24.208419023501587,false,0.7,2.0,0.5,-30.0,30.0,shared
1817,-17.622582647745595,-23.7609724575544,false,0.7,2.0,0.5,-30.0,30.0,shared
1818,-3.06916251411845,-3.0743502086270715,true,0.7,2.0,0.5,-30.0,30.0,shared
1819,-0.2887193501422566,-0.1385738181284964,true,0.7,2.0,0.5,-30.0,30.0,shared
1820,2.057407884098703,1.650790004552993,true,0.7,2.0,0.5,-30.0,30.0,shared
1821,3.159738888145233,3.008978156976285,true,0.7,2.0,0.5,-30.0,30.0,shared
1822,1.2802375793214695,1.3557644239370141,true,0.7,2.0,0.5,-30.0,30.0,shared
1823,4.4331757791528075,4.74009296404155,true,0.7,2.0,0.5,-30.0,30.0,shared
1824,5.09000188959237,5.668629019663044,true,0.7,2.0,0.5,-30.0,30.0,shared
1825,4.263184208641664,5.633578362443383,true,0.7,2.0,0.5,-30.0,30.0,shared
1826,-15.781002688482852,-29.25203522361074,false,0.7,2.0,0.5,-30.0,30.0,shared
1827,-16.516625694939012,-25.159077035475324,false,0.7,2.0,0.5,-30.0,30.0,shared
1828,0.08024575589248073,0.9729324229320941,true,0.7,2.0,0.5,-30.0,30.0,shared
1829,-13.792973859968999,-23.937061132062393,false,0.7,2.0,0.5,-30.0,30.0,shared
1830,-12.876200832795533,-26.253502968642948,false,0.7,2.0,0.5,-30.0,30.0,shared
1831,-3.7662845842916384,-4.531653145802289,true,0.7,2.0,0.5,-30.0,30.0,shared
1832,-2.9760635284279298,-3.016670955235649,true,0.7,2.0,0.5,-30.0,30.0,shared
1833,-2.322769415142243,-2.2905632704383128,true,0.7,2.0,0.5,-30.0,30.0,shared
1834,-2.494949843720464,-3.5674607504694853,true,0.7,2.0,0.5,-30.0,30.0,shared
1835,-5.529032696118877,-5.6499278893854745,true,0.7,2.0,0.5,-30.0,30.0,shared
1836,-1.4909287627081766,-1.7706234903575262,true,0.7,2.0,0.5,-30.0,30.0,shared
1837,-2.104822872977639,-2.722870835082471,true,0.7,2.0,0.5,-30.0,30.0,shared
1838,-3.909922210947841,-3.3359506880211995,true,0.7,2.0,0.5,-30.0,30.0,shared
1839,-5.491861087212633,-5.875905951832184,true,0.7,2.0,0.5,-30.0,30.0,shared
1840,-5.695482477031711,-5.835994583227809,true,0.7,2.0,0.5,-30.0,30.0,shared
1841,-20.814401186310114,-27.674928368079417,false,0.7,2.0,0.5,-30.0,30.0,shared
1842,-4.5444300954586625,-5.244464022142138,true,0.7,2.0,0.5,-30.0,30.0,shared
1843,-4.365716875376592,-4.883808710440743,true,0.7,2.0,0.5,-30.0,30.0,shared
1844,-4.462479558564409,-5.159854700742,true,0.7,2.0,0.5,-30.0,30.0,shared
1845,-6.878402154449481,-7.062144643184136,true,0.7,2.0,0.5,-30.0,30.0,shared
1846,-6.596696726606339,-6.882945724242223,true,0.7,2.0,0.5,-30.0,30.0,shared
1847,-4.7751247421846434,-4.531896795861482,true,0.7,2.0,0.5,-30.0,30.0,shared
1848,-6.035091808798282,-5.866250898312256,true,0.7,2.0,0.5,-30.0,30.0,shared
1849,-24.595067371044014,-23.59728064131867,false,0.7,2.0,0.5,-30.0,30.0,shared
1850,-27.008705741044643,-26.663233851854322,false,0.7,2.0,0.5,-30.0,30.0,shared
1851,0.062386198691949724,0.13739204696931934,true,0.7,2.0,0.5,-30.0,30.0,shared
1852,-25.67319179193019,-30.06074295163808,false,0.7,2.0,0.5,-30.0,30.0,shared
1853,-0.7094846082473891,-1.8574298636163138,true,0.7,2.0,0.5,-30.0,30.0,shared
1854,-4.95833179326124,-5.199358693512539,true,0.7,2.0,0.5,-30.0,30.0,shared
1855,-4.197466488648644,-3.4465678741696504,true,0.7,2.0,0.5,-30.0,30.0,shared
